loan_id,customer_id,loan_amount,interest_rate,term_months,start_date,status
13232,8682,3170000,5.27,24,2023-02-16,정상
13233,76,4510000,5.13,36,2023-03-15,연체
13234,4010,1780000,5.44,24,2024-08-09,완료
13235,30,1070000,5.05,12,2024-07-17,완료
13236,3270,9850000,4.65,36,2023-11-03,완료
13237,5671,28140000,5.08,24,2024-07-31,정상
13238,7118,730000,5.76,24,2024-11-26,연체
13239,3761,108250000,5.8,36,2024-03-09,완료
13240,3446,1310000,4.9,24,2023-05-18,정상
13241,7673,55800000,5.34,60,2023-01-16,완료
13242,6242,4230000,4.76,36,2024-03-26,정상
13243,997,820000,5.77,12,2023-05-05,정상
13244,1606,4410000,4.43,24,2024-01-27,정상
13245,4312,5720000,4.89,24,2024-07-02,정상
13246,4945,1970000,4.84,12,2024-07-11,정상
13247,635,3290000,5.22,12,2023-05-17,연체
13248,6468,730000,4.49,12,2023-10-25,정상
13249,4846,3390000,4.5,24,2024-11-28,정상
13250,7635,730000,5.95,12,2023-07-03,정상
13251,5717,1340000,4.26,12,2023-08-30,완료
13252,8124,730000,6.55,6,2023-09-13,연체
13253,262,27030000,4.89,24,2023-08-27,완료
13254,573,4080000,4.9,12,2023-03-23,정상
13255,3921,29670000,4.97,60,2023-05-11,정상
13256,8836,16590000,4.77,24,2023-01-19,완료
13257,7575,2890000,4.83,6,2023-08-11,정상
13258,603,1570000,5.18,12,2023-04-21,정상
13259,3713,730000,6.01,6,2023-06-04,연체
13260,1201,106470000,5.48,24,2023-01-07,완료
13261,3810,1640000,5.67,24,2023-09-07,정상
13262,3051,29470000,4.51,60,2023-11-08,정상
13263,151,72960000,5.26,24,2024-05-23,정상
13264,9988,760000,4.76,24,2023-07-03,정상
13265,4242,50020000,5.18,60,2023-01-29,정상
13266,1399,730000,5.92,6,2023-02-10,정상
13267,2651,6510000,4.19,36,2024-09-23,정상
13268,2365,1780000,4.92,6,2024-02-21,정상
13269,1878,760000,5.37,6,2024-01-11,정상
13270,6663,29150000,5.18,24,2024-03-20,정상
13271,5174,730000,5.6,24,2023-06-29,연체
13272,4454,8500000,4.65,12,2024-04-09,완료
13273,4537,22030000,5.04,24,2024-12-08,정상
13274,4392,17860000,5.28,24,2023-12-02,완료
13275,6706,24770000,5.23,36,2024-01-24,완료
13276,1936,24350000,4.35,60,2023-07-19,정상
13277,7200,730000,7.05,24,2024-10-09,연체
13278,7267,4360000,5.14,24,2023-10-27,정상
13279,9542,2330000,5.38,6,2023-05-18,연체
13280,2155,730000,5.47,6,2024-06-26,연체
13281,1317,19140000,5.07,36,2024-09-07,정상
13282,6686,17570000,4.85,12,2024-12-22,정상
13283,1739,2540000,4.24,12,2023-03-09,정상
13284,6315,31160000,4.97,60,2023-09-22,정상
13285,761,730000,5.89,6,2023-02-22,완료
13286,3982,730000,5.29,12,2023-10-02,정상
13287,9869,730000,4.79,24,2024-12-25,정상
13288,9140,1180000,5.6,6,2024-06-24,정상
13289,952,1620000,5.31,12,2024-08-02,정상
13290,3684,730000,6.57,24,2023-11-15,연체
13291,4748,730000,6.62,6,2023-12-30,정상
13292,3998,730000,5.3,24,2023-11-18,정상
13293,8636,34040000,5.1,60,2023-05-18,정상
13294,982,730000,5.59,12,2024-11-30,연체
13295,8039,3010000,4.19,36,2024-05-21,완료
13296,6382,730000,6.52,24,2024-07-08,연체
13297,836,730000,5.52,6,2023-06-20,정상
13298,2829,730000,6.05,24,2024-06-10,완료
13299,5923,108250000,5.78,24,2024-09-23,정상
13300,4794,2920000,5.15,6,2024-01-24,정상
13301,6701,730000,5.92,6,2024-03-23,정상
13302,3775,730000,5.3,12,2024-12-28,정상
13303,7283,4510000,5.21,24,2024-02-13,정상
13304,6827,5500000,5.57,36,2023-07-13,정상
13305,5628,730000,5.81,24,2023-07-18,연체
13306,9144,4550000,4.33,12,2024-11-05,완료
13307,7972,1090000,5.67,24,2024-05-12,연체
13308,3060,1110000,5.55,24,2024-10-19,정상
13309,7538,17630000,4.69,36,2023-06-30,연체
13310,2520,770000,5.38,6,2024-07-04,정상
13311,6017,730000,4.92,12,2023-02-21,연체
13312,9556,1570000,5.16,24,2023-02-12,정상
13313,6051,24390000,5.0,60,2024-01-14,정상
13314,490,21820000,5.4,36,2023-05-06,정상
13315,9058,8690000,5.08,24,2024-05-25,정상
13316,5935,730000,5.56,6,2023-10-26,정상
13317,8282,1180000,5.38,12,2024-04-16,정상
13318,3764,730000,5.65,24,2023-09-04,정상
13319,8926,13080000,4.54,12,2023-11-28,완료
13320,6376,2790000,5.7,12,2024-12-23,정상
13321,2842,14210000,4.4,36,2023-11-26,완료
13322,8271,1420000,6.24,6,2024-10-09,정상
13323,3022,2590000,4.57,6,2023-05-26,정상
13324,4209,3500000,4.84,24,2023-10-31,정상
13325,3114,12500000,3.94,12,2023-10-28,정상
13326,6291,2140000,5.13,24,2024-05-08,완료
13327,5479,2730000,3.75,12,2023-03-08,정상
13328,223,730000,5.58,12,2024-02-10,연체
13329,7040,36430000,4.53,36,2024-09-16,정상
13330,7535,17840000,5.06,12,2024-08-06,완료
13331,4266,730000,5.57,24,2024-10-22,연체
13332,5511,1900000,5.83,6,2023-05-30,정상
13333,7892,3800000,4.82,24,2023-07-27,정상
13334,1844,730000,5.28,24,2024-09-08,연체
13335,3447,730000,6.12,6,2023-02-14,연체
13336,5688,4490000,4.82,36,2023-07-09,정상
13337,9784,830000,5.83,6,2024-04-10,정상
13338,6292,730000,6.0,6,2023-04-12,정상
13339,2757,14090000,5.76,36,2024-08-15,정상
13340,1293,4590000,4.96,36,2024-04-18,완료
13341,9452,30790000,5.05,24,2023-01-22,정상
13342,5617,730000,5.6,24,2024-12-06,정상
13343,1594,12330000,4.5,24,2023-08-16,정상
13344,4638,730000,5.86,6,2024-11-28,연체
13345,5574,930000,5.69,24,2023-10-25,정상
13346,3986,730000,4.84,24,2023-10-21,연체
13347,2021,730000,5.55,12,2023-04-28,정상
13348,7730,3390000,5.48,24,2023-09-09,정상
13349,3281,28550000,3.61,24,2023-12-17,정상
13350,7265,2710000,5.45,6,2023-01-18,정상
13351,6240,3390000,4.78,36,2024-02-24,완료
13352,4582,1560000,5.74,12,2024-12-20,완료
13353,6646,14580000,5.31,12,2023-02-25,정상
13354,3197,2090000,5.48,12,2024-04-21,정상
13355,9073,730000,5.67,12,2024-01-05,연체
13356,9359,1830000,5.43,6,2023-01-14,정상
13357,3614,3060000,5.22,12,2023-05-19,정상
13358,1008,1280000,5.72,12,2023-08-28,정상
13359,232,730000,5.08,12,2023-02-03,연체
13360,1014,730000,5.54,12,2023-11-25,정상
13361,5426,22600000,5.52,24,2023-09-28,완료
13362,5978,18960000,5.16,36,2023-07-28,정상
13363,3855,770000,6.08,6,2024-12-19,정상
13364,3058,910000,5.56,6,2023-04-07,연체
13365,6487,840000,5.32,12,2024-11-11,정상
13366,5569,2050000,4.77,6,2024-12-05,연체
13367,7013,730000,5.89,24,2024-11-17,연체
13368,2908,4610000,5.07,36,2023-05-17,연체
13369,2829,730000,5.43,24,2023-03-02,정상
13370,3639,6100000,5.27,12,2023-04-05,정상
13371,7583,1380000,5.45,24,2023-01-01,정상
13372,4406,2900000,4.82,6,2024-08-08,정상
13373,4538,730000,5.74,6,2024-01-08,연체
13374,641,7570000,4.7,24,2024-06-20,정상
13375,5783,730000,6.34,12,2023-06-25,연체
13376,925,66520000,5.38,24,2024-01-26,정상
13377,6152,14910000,4.9,12,2023-04-23,정상
13378,75,3980000,4.94,12,2023-06-24,연체
13379,6554,2460000,4.14,24,2024-01-20,정상
13380,1555,10630000,4.26,12,2023-09-04,정상
13381,9995,1620000,5.4,6,2023-05-26,정상
13382,7827,730000,5.69,24,2024-12-07,정상
13383,9924,730000,5.46,24,2024-10-30,정상
13384,794,730000,5.75,24,2024-05-19,정상
13385,7419,1170000,5.27,12,2023-12-01,정상
13386,5209,6420000,4.82,24,2024-04-01,정상
13387,2991,2020000,5.0,24,2024-09-16,연체
13388,942,10420000,4.26,24,2023-04-11,정상
13389,3501,730000,5.15,12,2024-01-30,완료
13390,1436,89190000,5.64,60,2023-09-22,정상
13391,3095,2120000,5.4,12,2024-02-27,정상
13392,1013,730000,5.19,6,2024-06-26,연체
13393,3496,3050000,5.94,36,2023-01-19,정상
13394,213,9000000,5.07,24,2023-02-02,정상
13395,1329,30520000,4.95,24,2024-03-26,정상
13396,3179,1370000,5.1,6,2024-06-08,정상
13397,1720,30660000,4.44,36,2024-04-17,정상
13398,525,2520000,5.33,24,2023-02-27,정상
13399,4392,5950000,4.12,12,2024-08-04,정상
13400,5664,730000,4.7,6,2024-07-18,정상
13401,8529,6830000,4.82,12,2023-05-27,정상
13402,701,2120000,4.91,12,2024-05-13,정상
13403,1070,960000,5.79,12,2023-11-04,정상
13404,8687,910000,4.78,24,2023-03-18,완료
13405,5196,12740000,4.35,12,2023-05-02,완료
13406,8224,2880000,3.97,6,2024-03-24,정상
13407,8084,730000,5.51,12,2023-07-28,정상
13408,1189,4290000,5.26,24,2024-10-11,정상
13409,3230,730000,5.83,24,2024-01-31,정상
13410,8239,970000,5.94,24,2023-04-11,연체
13411,4152,730000,5.07,12,2023-10-04,완료
13412,2487,1680000,5.78,12,2024-03-24,정상
13413,6341,730000,5.13,6,2024-04-13,연체
13414,5033,9460000,5.33,36,2024-05-21,정상
13415,1142,810000,5.43,24,2023-05-15,정상
13416,9778,3220000,4.96,24,2023-10-13,정상
13417,2553,2330000,5.62,12,2024-09-24,정상
13418,3684,730000,6.55,24,2024-07-25,연체
13419,2419,17300000,5.17,36,2023-08-14,정상
13420,2088,17960000,4.44,12,2023-01-15,정상
13421,1235,78860000,5.26,24,2024-06-07,정상
13422,2786,15100000,4.71,12,2024-01-18,정상
13423,4550,44710000,5.22,24,2023-06-03,정상
13424,2193,3350000,5.22,36,2023-06-09,정상
13425,9451,730000,6.07,6,2023-04-20,완료
13426,3001,820000,5.21,24,2024-04-21,정상
13427,9132,730000,5.98,12,2023-05-15,정상
13428,6694,860000,5.9,6,2024-12-02,정상
13429,1086,1290000,5.14,12,2023-06-11,정상
13430,8966,2060000,4.93,6,2023-11-19,정상
13431,2487,1370000,5.33,12,2024-03-09,정상
13432,5618,730000,5.79,6,2023-11-01,정상
13433,3440,790000,5.34,6,2023-12-24,연체
13434,4173,1640000,5.96,6,2023-05-17,완료
13435,3045,3390000,5.77,12,2023-09-19,정상
13436,1962,47990000,4.88,24,2023-12-23,정상
13437,5395,1170000,5.08,12,2024-05-05,정상
13438,9805,2410000,5.09,24,2023-02-14,정상
13439,6157,1420000,5.83,6,2024-03-27,연체
13440,7805,730000,5.24,12,2023-04-16,연체
13441,7664,830000,5.1,12,2023-10-21,연체
13442,255,3670000,5.64,24,2024-07-17,정상
13443,7382,6640000,5.45,12,2024-06-19,정상
13444,3395,770000,5.09,12,2024-08-26,연체
13445,1004,1430000,5.14,6,2023-06-17,정상
13446,4860,770000,6.18,6,2024-03-03,정상
13447,1731,1750000,4.11,12,2024-11-11,정상
13448,6034,2660000,4.65,6,2023-06-24,완료
13449,3488,1880000,4.92,6,2023-10-14,정상
13450,1,730000,5.27,6,2023-03-19,연체
13451,3047,2110000,5.46,6,2023-04-26,정상
13452,3401,108250000,5.04,60,2023-04-12,완료
13453,1472,730000,5.44,24,2024-10-30,연체
13454,6537,1690000,5.76,24,2023-08-12,완료
13455,4515,990000,5.52,24,2024-02-07,연체
13456,9935,730000,5.5,12,2024-12-29,완료
13457,774,6690000,4.62,24,2024-05-31,정상
13458,1355,1490000,5.15,6,2023-07-01,연체
13459,2457,8940000,4.65,12,2023-08-19,정상
13460,2586,8780000,5.6,24,2023-10-29,정상
13461,8585,32350000,5.76,60,2023-08-25,완료
13462,9201,108250000,5.65,60,2023-03-04,정상
13463,7574,730000,5.36,24,2024-10-11,정상
13464,1133,9950000,4.4,12,2024-06-20,연체
13465,4995,7090000,5.38,24,2024-04-08,완료
13466,8811,730000,5.52,12,2024-09-12,정상
13467,2134,3290000,5.02,12,2023-06-01,정상
13468,8987,6790000,5.16,12,2023-10-07,완료
13469,6021,3690000,4.33,36,2023-10-26,정상
13470,7258,2970000,5.33,12,2023-12-28,정상
13471,3076,2540000,5.26,6,2023-05-05,정상
13472,6484,3750000,5.09,36,2024-10-09,정상
13473,1204,2970000,4.95,12,2024-06-17,정상
13474,6272,40790000,5.15,24,2023-01-24,정상
13475,998,12030000,4.85,36,2024-06-29,정상
13476,9806,730000,5.6,12,2024-06-12,정상
13477,2423,730000,5.29,24,2023-05-26,완료
13478,207,6110000,5.91,12,2024-09-07,정상
13479,5137,940000,5.34,12,2024-06-30,정상
13480,3797,7380000,4.61,12,2024-08-16,정상
13481,334,730000,5.07,24,2023-05-10,연체
13482,3767,1090000,5.51,24,2023-11-15,연체
13483,5709,880000,5.3,24,2024-09-28,정상
13484,8639,3700000,5.23,36,2023-09-20,정상
13485,8234,3220000,4.66,12,2024-05-27,정상
13486,6206,730000,5.99,24,2024-06-08,완료
13487,2100,2450000,5.05,6,2024-07-14,정상
13488,3541,13420000,4.77,36,2024-06-13,정상
13489,512,5280000,4.89,24,2023-03-03,정상
13490,817,6720000,5.13,24,2024-12-13,정상
13491,3326,5020000,5.47,24,2023-02-12,정상
13492,3634,12660000,4.97,12,2024-12-30,정상
13493,534,1200000,5.26,24,2023-03-27,완료
13494,6038,730000,5.03,6,2023-03-04,정상
13495,4385,730000,5.15,12,2024-05-13,정상
13496,4322,730000,5.94,6,2024-03-16,연체
13497,522,108250000,6.02,36,2023-06-27,정상
13498,1026,8510000,5.71,24,2024-12-07,정상
13499,5019,29640000,4.26,24,2023-04-22,정상
13500,7576,9540000,5.3,24,2023-01-22,정상
13501,9645,730000,5.87,24,2024-08-12,연체
13502,1198,730000,5.52,12,2024-03-29,연체
13503,7364,1430000,5.67,12,2023-10-14,완료
13504,5885,1210000,5.29,24,2024-09-05,정상
13505,6675,730000,5.4,12,2024-01-12,정상
13506,5880,3100000,5.47,36,2024-01-18,정상
13507,6841,730000,5.31,6,2024-10-02,연체
13508,2371,10100000,4.5,24,2024-02-14,정상
13509,2932,2650000,5.12,24,2023-03-06,정상
13510,8551,1250000,4.37,12,2024-05-12,정상
13511,9171,730000,5.68,6,2023-01-09,정상
13512,8000,730000,5.8,6,2023-03-14,정상
13513,1134,730000,6.28,6,2024-03-15,연체
13514,350,730000,5.91,12,2024-04-24,정상
13515,9638,2830000,5.66,12,2023-02-15,정상
13516,4181,730000,6.25,24,2023-03-22,정상
13517,39,730000,6.46,6,2023-05-26,완료
13518,1686,730000,5.93,24,2024-09-02,연체
13519,107,105490000,6.51,24,2024-06-28,정상
13520,4825,6440000,5.5,12,2024-12-26,정상
13521,8060,5420000,4.82,24,2024-07-24,정상
13522,445,4630000,5.41,12,2023-05-04,정상
13523,2686,730000,5.49,6,2024-01-13,정상
13524,5994,730000,5.44,6,2024-04-08,연체
13525,2708,4220000,4.8,24,2024-10-13,정상
13526,4381,890000,5.5,12,2024-11-14,정상
13527,6907,3300000,4.96,12,2023-02-26,정상
13528,4801,730000,6.02,24,2024-10-23,연체
13529,2392,4220000,5.31,36,2024-09-21,정상
13530,1279,14480000,4.23,24,2023-06-13,정상
13531,1034,730000,5.9,24,2024-02-22,연체
13532,1524,780000,5.77,6,2024-11-04,정상
13533,9981,3860000,5.43,12,2024-02-14,정상
13534,385,4000000,5.29,36,2024-09-02,정상
13535,7833,108250000,5.52,24,2023-01-03,완료
13536,8376,730000,6.21,12,2023-10-06,정상
13537,7515,13520000,5.12,24,2023-11-06,정상
13538,9453,27650000,4.67,36,2024-10-18,정상
13539,7964,19630000,5.2,36,2024-08-07,정상
13540,2339,730000,4.89,12,2024-08-10,정상
13541,9538,730000,5.71,6,2024-05-16,정상
13542,878,2420000,5.54,24,2024-03-13,정상
13543,2821,1070000,5.52,24,2023-09-16,정상
13544,2288,730000,5.98,12,2024-11-30,완료
13545,8097,730000,5.02,24,2024-08-01,연체
13546,4705,730000,6.36,12,2024-04-11,연체
13547,3755,8160000,4.91,24,2023-07-03,연체
13548,6360,15580000,4.64,36,2024-05-08,정상
13549,4518,8650000,5.15,24,2023-03-07,완료
13550,4287,1990000,5.34,24,2023-05-05,완료
13551,7098,1790000,5.72,6,2024-11-27,정상
13552,9460,730000,5.98,12,2023-06-08,연체
13553,2826,21350000,3.99,60,2024-10-09,정상
13554,9997,730000,4.86,6,2023-03-05,정상
13555,3328,2440000,4.91,12,2023-02-12,정상
13556,8496,730000,6.44,24,2023-05-01,연체
13557,9225,24440000,4.67,24,2024-09-03,완료
13558,309,1760000,4.54,12,2024-06-22,정상
13559,5508,730000,5.64,12,2023-02-24,정상
13560,3835,1180000,5.37,12,2023-06-26,정상
13561,3360,730000,5.12,24,2023-11-17,정상
13562,408,1600000,5.78,6,2023-11-07,정상
13563,7698,730000,5.68,12,2023-06-06,연체
13564,3995,21350000,4.27,60,2024-11-28,정상
13565,6495,3200000,4.89,24,2023-07-25,정상
13566,4815,5730000,4.82,36,2023-02-09,정상
13567,3568,1970000,5.13,24,2023-02-26,정상
13568,1382,730000,5.91,12,2023-09-08,정상
13569,3986,730000,5.62,24,2024-10-16,정상
13570,6731,730000,5.93,6,2023-03-27,정상
13571,7227,2240000,4.81,6,2024-04-20,정상
13572,3763,2560000,5.17,6,2024-03-25,정상
13573,7220,1390000,4.76,12,2023-03-13,완료
13574,5913,10220000,5.49,12,2023-04-25,정상
13575,2371,18970000,5.05,24,2024-04-16,정상
13576,2187,7620000,4.43,24,2024-10-19,정상
13577,4864,730000,5.59,6,2023-12-19,연체
13578,8020,730000,5.47,6,2023-06-08,연체
13579,1848,108250000,5.16,36,2023-12-07,완료
13580,7173,4710000,4.72,24,2023-10-20,정상
13581,8554,2050000,4.7,24,2024-07-04,연체
13582,1933,57900000,4.46,24,2024-12-26,정상
13583,8416,730000,6.27,12,2023-09-01,연체
13584,6797,1440000,6.72,24,2023-10-16,정상
13585,2212,4600000,4.6,36,2023-07-03,정상
13586,3734,2760000,5.57,24,2024-06-28,정상
13587,9498,730000,6.59,24,2024-12-25,연체
13588,6151,760000,5.68,12,2023-08-04,정상
13589,7857,4790000,5.31,12,2024-05-04,완료
13590,408,1960000,5.3,24,2023-06-20,정상
13591,1156,5560000,4.36,12,2024-12-20,정상
13592,3286,750000,6.09,24,2023-04-11,완료
13593,4223,39730000,4.05,24,2023-04-04,완료
13594,7861,1830000,5.79,24,2024-04-27,연체
13595,3862,1200000,4.7,24,2023-03-18,정상
13596,5660,5960000,4.84,12,2023-03-22,정상
13597,2826,21780000,4.46,36,2024-07-08,정상
13598,8133,2780000,5.38,24,2023-04-08,정상
13599,558,62440000,5.28,24,2024-03-29,정상
13600,4541,25700000,4.83,24,2024-08-05,정상
13601,4359,6210000,5.14,12,2024-03-05,정상
13602,9232,1110000,5.52,24,2024-05-20,완료
13603,2651,5460000,4.85,24,2023-03-14,정상
13604,5212,8350000,4.53,24,2023-07-16,완료
13605,2978,8410000,3.8,36,2023-12-03,정상
13606,9898,1140000,5.32,24,2023-02-12,정상
13607,5839,2040000,4.37,24,2024-01-19,정상
13608,7665,4380000,5.76,12,2024-08-29,완료
13609,8604,8030000,5.1,36,2024-06-29,정상
13610,4502,1050000,4.93,6,2024-04-10,정상
13611,9994,730000,5.67,6,2024-08-08,연체
13612,6944,37760000,5.03,24,2024-10-19,완료
13613,1055,26030000,4.49,24,2023-11-20,정상
13614,1863,27310000,4.3,24,2024-04-14,정상
13615,2408,1010000,5.12,12,2024-12-13,정상
13616,2851,810000,5.2,12,2024-11-10,정상
13617,1577,12950000,5.1,36,2024-10-13,정상
13618,9510,1010000,4.92,6,2023-10-26,정상
13619,5565,16360000,4.89,12,2024-10-04,정상
13620,8171,2080000,5.21,6,2023-05-16,완료
13621,8019,730000,5.61,24,2023-01-15,연체
13622,5959,28970000,4.99,36,2023-08-08,완료
13623,9637,12330000,5.09,12,2023-05-26,정상
13624,738,1450000,5.99,6,2024-05-23,완료
13625,3976,730000,5.98,12,2024-07-05,연체
13626,6708,1050000,5.86,12,2024-01-10,연체
13627,1449,3610000,5.28,12,2023-10-04,정상
13628,2419,11750000,5.73,12,2024-05-03,완료
13629,1432,990000,4.63,6,2023-01-24,정상
13630,6496,730000,5.92,24,2024-08-11,연체
13631,791,880000,5.97,24,2024-12-17,완료
13632,4611,3590000,5.27,36,2023-12-22,정상
13633,8441,800000,4.98,6,2024-07-08,정상
13634,2930,3800000,5.68,24,2024-08-23,정상
13635,7289,1060000,4.8,6,2023-02-05,정상
13636,6154,730000,5.63,24,2023-08-12,정상
13637,2126,730000,6.23,6,2023-01-31,연체
13638,4862,820000,5.6,6,2024-02-28,정상
13639,4878,2450000,5.04,6,2023-03-24,정상
13640,754,41210000,4.14,36,2023-10-24,정상
13641,9092,730000,5.0,24,2024-05-01,연체
13642,9482,5430000,4.79,24,2023-12-27,정상
13643,5475,730000,5.21,24,2023-08-29,연체
13644,3815,2730000,5.1,24,2024-03-16,정상
13645,4471,730000,5.41,6,2024-01-15,정상
13646,6815,3190000,4.86,36,2024-12-11,완료
13647,2587,3020000,4.64,12,2024-09-11,정상
13648,4413,730000,6.44,24,2024-07-24,연체
13649,4579,980000,5.14,6,2024-11-10,정상
13650,5463,1710000,5.13,12,2024-10-05,정상
13651,5778,2410000,5.17,12,2023-08-19,연체
13652,1753,1090000,4.99,6,2024-04-24,정상
13653,5928,730000,4.53,6,2024-12-28,연체
13654,7588,1750000,4.59,12,2023-04-23,정상
13655,6247,730000,5.78,12,2024-05-23,연체
13656,5270,2540000,5.07,6,2023-06-30,정상
13657,5920,7990000,4.22,12,2023-04-10,완료
13658,7325,730000,6.21,6,2023-05-15,연체
13659,779,730000,5.75,6,2023-06-24,정상
13660,1574,9660000,4.98,12,2023-05-04,정상
13661,8110,13200000,5.01,36,2024-08-30,정상
13662,2427,2000000,5.91,6,2023-04-15,완료
13663,6254,730000,6.07,24,2024-11-07,정상
13664,3865,12720000,5.14,12,2024-07-27,정상
13665,5957,730000,4.79,24,2024-12-30,정상
13666,3973,820000,5.18,12,2023-12-01,정상
13667,5361,730000,5.89,24,2023-10-22,정상
13668,6790,4230000,5.09,24,2024-01-09,정상
13669,1544,12040000,5.17,24,2024-09-29,정상
13670,8902,5630000,5.21,12,2024-04-23,정상
13671,4200,108250000,5.29,24,2023-02-07,정상
13672,9485,730000,5.61,12,2023-08-02,정상
13673,5201,730000,5.49,24,2024-10-31,완료
13674,2281,1900000,5.41,12,2024-10-21,정상
13675,9119,730000,6.02,24,2024-07-22,완료
